,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Week_day
4537,19.89,26.79,0.0,437.0,0.0038435609999999997,0,0
4538,19.89,26.79,0.0,438.0,0.0038435609999999997,0,0
4539,19.89,26.79,0.0,437.5,0.0038435609999999997,0,0
4540,19.89,26.84,0.0,445.0,0.0038507790000000004,0,0
4541,19.89,26.89,0.0,443.0,0.003857997,0,0
4542,19.89,26.89333333,0.0,440.66666669999995,0.003858478,0,0
4543,19.89,26.945,0.0,441.5,0.0038659370000000003,0,0
4544,19.89,27.0,0.0,442.5,0.003873877,0,0
4545,19.89,27.0,0.0,440.5,0.003873877,0,0
4546,19.89,27.1,0.0,438.0,0.0038883140000000004,0,0
4547,19.89,27.1,0.0,438.0,0.0038883140000000004,0,0
4548,19.89,27.1,0.0,438.5,0.0038883140000000004,0,0
4549,19.79,27.1,0.0,441.0,0.003864124,0,0
4550,19.89,27.2,0.0,444.0,0.0039027529999999997,0,0
4551,19.89,27.245,0.0,441.5,0.00390925,0,0
4552,19.89,27.29,0.0,438.0,0.003915747,0,0
4553,19.89,27.29,0.0,441.0,0.003915747,0,0
4554,19.79,27.2,0.0,440.5,0.003878472,0,0
4555,19.79,27.23,0.0,443.0,0.0038827759999999997,0,0
4556,19.79,27.29,0.0,442.0,0.003891385,0,0
4557,19.79,27.29,0.0,446.0,0.003891385,0,0
4558,19.79,27.29,0.0,444.0,0.003891385,0,0
4559,19.79,27.29,0.0,438.0,0.003891385,0,0
4560,19.79,27.29,0.0,438.0,0.003891385,0,0
4561,19.79,27.29,0.0,437.0,0.003891385,0,0
4562,19.79,27.35666667,0.0,437.0,0.0039009509999999997,0,0
4563,19.79,27.39,0.0,443.5,0.003905734,0,0
4564,19.79,27.5,0.0,444.0,0.003921519,0,0
4565,19.79,27.39,0.0,442.0,0.003905734,0,0
4566,19.79,27.5,0.0,440.0,0.003921519,0,0
4567,19.79,27.5,0.0,441.0,0.003921519,0,0
4568,19.79,27.5,0.0,443.66666669999995,0.003921519,0,0
4569,19.79,27.5,0.0,438.33333330000005,0.003921519,0,0
4570,19.79,27.5,0.0,444.0,0.003921519,0,0
4571,19.79,27.5,0.0,444.5,0.003921519,0,0
4572,19.79,27.6,0.0,440.0,0.003935869,0,0
4573,19.79,27.65,0.0,441.0,0.003943044000000001,0,0
4574,19.79,27.7,0.0,436.5,0.00395022,0,0
4575,19.745,27.7,0.0,435.0,0.003939135,0,0
4576,19.79,27.7,0.0,442.0,0.00395022,0,0
4577,19.79,27.7,0.0,443.0,0.00395022,0,0
4578,19.79,27.79,0.0,441.0,0.003963136,0,0
4579,19.7,27.79,0.0,439.0,0.00394092,0,0
4580,19.7,27.84,0.0,437.0,0.003948056,0,0
4581,19.7,27.89,0.0,440.0,0.003955192,0,0
4582,19.73,27.96333333,0.0,439.0,0.003973097,0,0
4583,19.79,28.0,0.0,438.0,0.003993277,0,0
4584,19.7,27.945,0.0,438.0,0.003963041,0,0
4585,19.745,27.945,0.0,443.0,0.003974198,0,0
4586,19.79,27.79,0.0,439.0,0.003963136,0,0
4587,19.745,27.79,0.0,441.0,0.003952015,0,0
4588,19.79,27.79,0.0,437.5,0.003963136,0,0
4589,19.79,27.79,0.0,439.5,0.003963136,0,0
4590,19.79,27.79,0.0,435.5,0.003963136,0,0
4591,19.79,27.79,0.0,438.0,0.003963136,0,0
4592,19.79,27.79,0.0,437.0,0.003963136,0,0
4593,19.79,27.79,0.0,434.66666669999995,0.003963136,0,0
4594,19.79,27.79,0.0,439.0,0.003963136,0,0
4595,19.79,27.79,0.0,438.0,0.003963136,0,0
4596,19.79,27.84,0.0,441.5,0.003970312,0,0
4597,19.79,27.79,0.0,439.5,0.003963136,0,0
4598,19.79,27.945,0.0,436.0,0.0039853829999999995,0,0
4599,19.79,28.05,0.0,433.5,0.0040004540000000005,0,0
4600,19.79,28.05,0.0,433.0,0.0040004540000000005,0,0
4601,19.79,28.15,0.0,433.5,0.0040148070000000004,0,0
4602,19.79,28.03333333,0.0,431.66666669999995,0.003998061,0,0
4603,19.79,28.1,0.0,431.5,0.00400763,0,0
4604,19.79,28.2,0.0,430.5,0.004021985,0,0
4605,19.76,28.23,0.0,435.0,0.004018754,0,0
4606,19.7,28.29,0.0,438.0,0.004012283,0,0
4607,19.745,28.34,0.0,439.5,0.004030737,0,0
4608,19.7,28.39,0.0,440.5,0.0040265579999999995,0,0
4609,19.7,28.39,0.0,435.5,0.0040265579999999995,0,0
4610,19.7,28.39,0.0,435.5,0.0040265579999999995,0,0
4611,19.7,28.445,0.0,438.5,0.004034409,0,0
4612,19.7,28.5,0.0,437.0,0.00404226,0,0
4613,19.7,28.5,0.0,430.5,0.00404226,0,0
4614,19.7,28.5,0.0,433.5,0.00404226,0,0
4615,19.7,28.445,0.0,437.5,0.004034409,0,0
4616,19.7,28.5,0.0,436.5,0.00404226,0,0
4617,19.7,28.5,0.0,439.0,0.00404226,0,0
4618,19.7,28.5,0.0,437.0,0.00404226,0,0
4619,19.7,28.5,0.0,440.5,0.00404226,0,0
4620,19.7,28.53333333,0.0,441.33333330000005,0.004047019000000001,0,0
4621,19.7,28.56666667,0.0,439.66666669999995,0.004051777,0,0
4622,19.7,28.6,0.0,440.0,0.0040565359999999995,0,0
4623,19.65,28.6,0.0,439.5,0.004043878,0,0
4624,19.7,28.65,0.0,436.0,0.004063674000000001,0,0
4625,19.65,28.65,0.0,438.5,0.0040509940000000005,0,0
4626,19.65,28.65,0.0,440.5,0.0040509940000000005,0,0
4627,19.7,28.7,0.0,437.5,0.0040708129999999995,0,0
4628,19.6,28.6,0.0,435.0,0.004031255,0,0
4629,19.7,28.7,0.0,435.5,0.0040708129999999995,0,0
4630,19.7,28.7,0.0,440.0,0.0040708129999999995,0,0
4631,19.6,28.6,0.0,438.0,0.004031255,0,0
4632,19.66666667,28.73,0.0,439.66666669999995,0.0040666140000000005,0,0
4633,19.65,28.745,0.0,441.0,0.004064514,0,0
4634,19.65,28.79,0.0,438.0,0.004070919,0,0
4635,19.7,28.945,0.0,440.0,0.004105793,0,0
4636,19.7,28.945,0.0,441.5,0.004105793,0,0
4637,19.6,28.89,0.0,439.0,0.004072399,0,0
4638,19.6,28.84,0.0,435.0,0.004065305,0,0
4639,19.65,28.945,0.0,437.0,0.00409298,0,0
4640,19.65,28.945,0.0,438.5,0.00409298,0,0
4641,19.6,28.89,0.0,439.0,0.004072399,0,0
4642,19.7,29.0,0.0,441.0,0.0041136459999999994,0,0
4643,19.65,28.945,0.0,441.0,0.00409298,0,0
4644,19.6,28.89,0.0,444.5,0.004072399,0,0
4645,19.65,28.945,0.0,443.5,0.00409298,0,0
4646,19.7,29.05,0.0,437.5,0.0041207859999999995,0,0
4647,19.7,29.0,0.0,438.5,0.0041136459999999994,0,0
4648,19.6,28.89,0.0,433.5,0.004072399,0,0
4649,19.7,29.0,0.0,432.0,0.0041136459999999994,0,0
4650,19.7,28.89,0.0,433.0,0.00409794,0,0
4651,19.66666667,28.85666667,0.0,433.0,0.004084661,0,0
4652,19.7,28.89,0.0,439.0,0.00409794,0,0
4653,19.7,29.0,0.0,440.0,0.0041136459999999994,0,0
4654,19.65,28.89,0.0,439.0,0.004085152,0,0
4655,19.7,28.945,0.0,437.5,0.004105793,0,0
4656,19.7,29.05,0.0,438.0,0.0041207859999999995,0,0
4657,19.65,28.945,0.0,441.0,0.00409298,0,0
4658,19.7,29.05,0.0,438.5,0.0041207859999999995,0,0
4659,19.7,29.05,0.0,437.5,0.0041207859999999995,0,0
4660,19.7,29.05,0.0,444.0,0.0041207859999999995,0,0
4661,19.7,29.1,0.0,439.0,0.004127925,0,0
4662,19.7,29.1,0.0,438.0,0.004127925,0,0
4663,19.66666667,29.1,0.0,439.66666669999995,0.004119333,0,0
4664,19.7,29.0,0.0,438.0,0.0041136459999999994,0,0
4665,19.7,29.0,0.0,438.0,0.0041136459999999994,0,0
4666,19.7,29.05,0.0,438.5,0.0041207859999999995,0,0
4667,19.7,29.0,0.0,438.0,0.0041136459999999994,0,0
4668,19.7,29.16666667,0.0,439.66666669999995,0.004137445,0,0
4669,19.7,29.1,0.0,436.0,0.004127925,0,0
4670,19.6,29.1,0.0,438.0,0.004102197,0,0
4671,19.66666667,29.1,0.0,440.66666669999995,0.004119333,0,0
4672,19.7,29.1,0.0,440.0,0.004127925,0,0
4673,19.65,29.2,0.0,435.0,0.004129278,0,0
4674,19.65,29.245,0.0,438.0,0.004135684000000001,0,0
4675,19.65,29.245,0.0,439.5,0.004135684000000001,0,0
4676,19.65,29.29,0.0,432.5,0.00414209,0,0
4677,19.65,29.34,0.0,433.0,0.004149208,0,0
4678,19.6,29.29,0.0,432.0,0.004129159,0,0
4679,19.6,29.29,0.0,437.0,0.004129159,0,0
4680,19.65,29.34,0.0,435.0,0.004149208,0,0
4681,19.6,29.29,0.0,438.0,0.004129159,0,0
4682,19.7,29.39,0.0,438.0,0.004169338,0,0
4683,19.6,29.29,0.0,439.33333330000005,0.004129159,0,0
4684,19.63333333,29.35666667,0.0,436.66666669999995,0.004147255999999999,0,0
4685,19.6,29.39,0.0,432.0,0.00414335,0,0
4686,19.6,29.39,0.0,438.0,0.00414335,0,0
4687,19.6,29.39,0.0,440.66666669999995,0.00414335,0,0
4688,19.6,29.39,0.0,438.0,0.00414335,0,0
4689,19.6,29.39,0.0,438.5,0.00414335,0,0
4690,19.6,29.46333333,0.0,438.66666669999995,0.004153757,0,0
4691,19.6,29.5,0.0,437.5,0.004158961,0,0
4692,19.6,29.445,0.0,437.0,0.004151156,0,0
4693,19.6,29.5,0.0,440.0,0.004158961,0,0
4694,19.55,29.5,0.0,441.0,0.004145972,0,0
4695,19.6,29.5,0.0,438.0,0.004158961,0,0
4696,19.6,29.5,0.0,439.0,0.004158961,0,0
4697,19.6,29.5,0.0,440.5,0.004158961,0,0
4698,19.6,29.6,0.0,439.5,0.004173154,0,0
4699,19.5,29.65,0.0,440.0,0.004154174,0,0
4700,19.55,29.65,0.0,442.0,0.004167194,0,0
4701,19.55,29.7,0.0,441.5,0.004174269,0,0
4702,19.5,29.7,0.0,441.66666669999995,0.004161226,0,0
4703,19.55,29.7,0.0,440.0,0.004174269,0,0
4704,19.525,29.675,0.0,437.25,0.004164211,0,0
4705,19.6,29.7,0.0,435.0,0.004187347,0,0
4706,19.6,29.6,0.0,443.0,0.004173154,0,0
4707,19.6,29.55,0.0,437.0,0.004166058,0,0
4708,19.6,29.63333333,0.0,436.66666669999995,0.004177885,0,0
4709,19.6,29.5,0.0,436.0,0.004158961,0,0
4710,19.6,29.5,0.0,437.0,0.004158961,0,0
4711,19.6,29.5,0.0,438.0,0.004158961,0,0
4712,19.6,29.5,0.0,439.5,0.004158961,0,0
4713,19.6,29.5,0.0,440.0,0.004158961,0,0
4714,19.6,29.5,0.0,440.0,0.004158961,0,0
4715,19.6,29.55,0.0,442.0,0.004166058,0,0
4716,19.6,29.5,0.0,439.5,0.004158961,0,0
4717,19.6,29.6,0.0,434.33333330000005,0.004173154,0,0
4718,19.6,29.55,0.0,435.5,0.004166058,0,0
4719,19.6,29.7,0.0,437.0,0.004187347,0,0
4720,19.6,29.66666667,0.0,437.66666669999995,0.004182616,0,0
4721,19.6,29.65,0.0,440.5,0.004180250999999999,0,0
4722,19.6,29.7,0.0,439.5,0.004187347,0,0
4723,19.6,29.79,0.0,440.0,0.004200122,0,0
4724,19.6,29.79,0.0,436.5,0.004200122,0,0
4725,19.6,29.79,0.0,435.5,0.004200122,0,0
4726,19.6,29.79,0.0,434.0,0.004200122,0,0
4727,19.6,29.79,0.0,430.0,0.004200122,0,0
4728,19.6,29.84,0.0,433.5,0.004207219,0,0
4729,19.6,29.89,0.0,435.5,0.004214317,0,0
4730,19.6,29.89,0.0,439.0,0.004214317,0,0
4731,19.6,29.89,0.0,435.0,0.004214317,0,0
4732,19.6,29.89,0.0,440.0,0.004214317,0,0
4733,19.6,29.89,0.0,443.0,0.004214317,0,0
4734,19.55,29.89,0.0,439.0,0.004201153,0,0
4735,19.6,29.92666667,0.0,437.5,0.004219522,0,0
4736,19.55,29.945,0.0,439.66666669999995,0.004208936,0,0
4737,19.6,29.89,0.0,446.0,0.004214317,0,0
4738,19.55,29.89,0.0,441.0,0.004201153,0,0
4739,19.55,29.89,0.0,442.0,0.004201153,0,0
4740,19.55,29.945,0.0,442.0,0.004208936,0,0
4741,19.5,30.0,0.0,439.5,0.004203543,0,0
4742,19.6,30.0,0.0,437.0,0.0042299320000000005,0,0
4743,19.5,30.03333333,0.0,436.66666669999995,0.004208245,0,0
4744,19.5,30.0,0.0,435.0,0.004203543,0,0
4745,19.5,30.0,0.0,434.0,0.004203543,0,0
4746,19.55,30.0,0.0,436.0,0.004216719,0,0
4747,19.55,30.0,0.0,438.5,0.004216719,0,0
4748,19.5,30.0,0.0,437.0,0.004203543,0,0
4749,19.5,30.1,0.0,435.5,0.00421765,0,0
4750,19.5,30.06666667,0.0,437.0,0.004212947,0,0
4751,19.5,30.1,0.0,438.5,0.00421765,0,0
4752,19.5,30.1,0.0,436.66666669999995,0.00421765,0,0
4753,19.5,30.1,0.0,436.5,0.00421765,0,0
4754,19.5,30.1,0.0,438.0,0.00421765,0,0
4755,19.5,30.1,0.0,436.0,0.00421765,0,0
4756,19.5,30.1,0.0,431.0,0.00421765,0,0
4757,19.5,30.13333333,0.0,433.0,0.004222352,0,0
4758,19.5,30.1,0.0,436.0,0.00421765,0,0
4759,19.6,30.2,0.0,438.0,0.004258324,0,0
4760,19.5,30.2,0.0,436.5,0.004231757,0,0
4761,19.5,30.2,0.0,439.0,0.004231757,0,0
4762,19.5,30.2,0.0,438.0,0.004231757,0,0
4763,19.5,30.2,0.0,436.5,0.004231757,0,0
4764,19.5,30.2675,0.0,436.5,0.00424128,0,0
4765,19.5,30.29,0.0,441.5,0.004244454,0,0
4766,19.5,30.29,0.0,442.5,0.004244454,0,0
4767,19.5,30.29,0.0,440.5,0.004244454,0,0
4768,19.5,30.29,0.0,444.66666669999995,0.004244454,0,0
4769,19.5,30.29,0.0,439.0,0.004244454,0,0
4770,19.5,30.245,0.0,437.0,0.004238106,0,0
4771,19.5,30.2,0.0,438.0,0.004231757,0,0
4772,19.55,30.15,0.0,438.5,0.004237945999999999,0,0
4773,19.5,30.1,0.0,434.0,0.00421765,0,0
4774,19.5,30.1,0.0,433.5,0.00421765,0,0
4775,19.5,30.1,0.0,437.33333330000005,0.00421765,0,0
4776,19.5,30.1,0.0,442.0,0.00421765,0,0
4777,19.5,30.15,0.0,443.5,0.004224703,0,0
4778,19.5,30.15,0.0,445.5,0.004224703,0,0
4779,19.5,30.1,0.0,439.0,0.00421765,0,0
4780,19.6,30.1,0.0,442.0,0.004244128,0,0
4781,19.53333333,30.1,0.0,439.66666669999995,0.004226459,0,0
4782,19.5,30.1,0.0,440.0,0.00421765,0,0
4783,19.5,30.15,0.0,438.5,0.004224703,0,0
4784,19.56666667,30.16666667,0.0,442.66666669999995,0.00424473,0,0
4785,19.56666667,30.2,0.0,436.33333330000005,0.004249452,0,0
4786,19.56666667,30.2,0.0,438.0,0.004249452,0,0
4787,19.5,30.2,0.0,437.0,0.004231757,0,0
4788,19.6,30.2,0.0,441.5,0.004258324,0,0
4789,19.6,30.2,0.0,441.0,0.004258324,0,0
4790,19.5,30.2,0.0,439.0,0.004231757,0,0
4791,19.55,30.2,0.0,441.5,0.004245022,0,0
4792,19.53333333,30.32333333,0.0,437.0,0.004258033,0,0
4793,19.55,30.34,0.0,437.5,0.004264836,0,0
4794,19.5,30.39,0.0,443.0,0.004258563,0,0
4795,19.5,30.29,0.0,437.0,0.004244454,0,0
4796,19.5,30.39,0.0,433.0,0.004258563,0,0
4797,19.5,30.39,0.0,434.5,0.004258563,0,0
4798,19.5,30.39,0.0,436.0,0.004258563,0,0
4799,19.56666667,30.39,0.0,439.66666669999995,0.004276371,0,0
4800,19.5,30.5,0.0,439.0,0.004274083,0,0
4801,19.5,30.5,0.0,441.0,0.004274083,0,0
4802,19.5,30.5,0.0,439.0,0.004274083,0,0
4803,19.5,30.5,0.0,440.0,0.004274083,0,0
4804,19.5,30.6,0.0,436.0,0.004288193,0,0
4805,19.5,30.6,0.0,436.0,0.004288193,0,0
4806,19.5,30.6,0.0,437.75,0.004288193,0,0
4807,19.445,30.55,0.0,435.0,0.004266418,0,0
4808,19.5,30.6,0.0,438.5,0.004288193,0,0
4809,19.5,30.6,0.0,439.0,0.004288193,0,0
4810,19.39,30.55,0.0,436.5,0.004251742,0,0
4811,19.445,30.65,0.0,440.0,0.004280479,0,0
4812,19.39,30.55,0.0,441.5,0.004251742,0,0
4813,19.42666667,30.53333333,0.0,441.0,0.00425918,0,0
4814,19.39,30.55,0.0,440.0,0.004251742,0,0
4815,19.445,30.55,0.0,433.0,0.004266418,0,0
4816,19.39,30.6,0.0,440.0,0.004258748,0,0
4817,19.5,30.7,0.0,435.0,0.004302304,0,0
4818,19.39,30.6,0.0,436.0,0.004258748,0,0
4819,19.39,30.7,0.0,436.0,0.004272761,0,0
4820,19.445,30.7,0.0,431.5,0.00428751,0,0
4821,19.39,30.7,0.0,439.0,0.004272761,0,0
4822,19.39,30.7,0.0,440.5,0.004272761,0,0
4823,19.39,30.7,0.0,438.0,0.004272761,0,0
4824,19.39,30.745,0.0,438.0,0.004279067,0,0
4825,19.39,30.79,0.0,438.0,0.004285374000000001,0,0
4826,19.39,30.79,0.0,433.66666669999995,0.004285374000000001,0,0
4827,19.39,30.79,0.0,439.0,0.004285374000000001,0,0
4828,19.39,30.745,0.0,438.0,0.004279067,0,0
4829,19.39,30.745,0.0,439.5,0.004279067,0,0
4830,19.39,30.745,0.0,436.0,0.004279067,0,0
4831,19.39,30.7,0.0,437.0,0.004272761,0,0
4832,19.39,30.79,0.0,437.0,0.004285374000000001,0,0
4833,19.39,30.73,0.0,446.33333330000005,0.004276965,0,0
4834,19.5,30.79,0.0,447.0,0.004315004,0,0
4835,19.39,30.79,0.0,440.0,0.004285374000000001,0,0
4836,19.39,30.79,0.0,441.0,0.004285374000000001,0,0
4837,19.39,30.84,0.0,438.0,0.004292381,0,0
4838,19.39,30.89,0.0,434.0,0.0042993879999999995,0,0
4839,19.39,30.89,0.0,435.33333330000005,0.0042993879999999995,0,0
4840,19.39,30.92666667,0.0,439.33333330000005,0.004304527,0,0
4841,19.39,30.945,0.0,438.5,0.004307096,0,0
4842,19.39,30.89,0.0,434.5,0.0042993879999999995,0,0
4843,19.39,30.82333333,0.0,441.33333330000005,0.004290045,0,0
4844,19.42666667,30.86,0.0,441.0,0.004305063,0,0
4845,19.39,30.89,0.0,437.0,0.0042993879999999995,0,0
4846,19.39,30.89,0.0,433.5,0.0042993879999999995,0,0
4847,19.39,30.89,0.0,434.0,0.0042993879999999995,0,0
4848,19.39,30.84,0.0,439.0,0.004292381,0,0
4849,19.39,30.84,0.0,441.5,0.004292381,0,0
4850,19.39,30.84,0.0,440.0,0.004292381,0,0
4851,19.39,30.89,0.0,443.0,0.0042993879999999995,0,0
4852,19.39,31.0,0.0,441.66666669999995,0.004314804,0,0
4853,19.39,31.0,0.0,437.0,0.004314804,0,0
4854,19.39,31.05,0.0,434.5,0.004321812,0,0
4855,19.39,31.1,0.0,436.66666669999995,0.00432882,0,0
4856,19.29,31.1,0.0,442.0,0.004301765999999999,0,0
4857,19.34,31.05,0.0,434.5,0.004308289,0,0
4858,19.39,31.1,0.0,437.0,0.00432882,0,0
4859,19.39,31.0,0.0,439.0,0.004314804,0,0
4860,19.39,31.05,0.0,435.5,0.004321812,0,0
4861,19.39,31.1,0.0,434.0,0.00432882,0,0
4862,19.39,31.06666667,0.0,433.0,0.004324148,0,0
4863,19.39,31.1,0.0,440.0,0.00432882,0,0
4864,19.39,31.1,0.0,436.0,0.00432882,0,0
4865,19.39,31.1,0.0,434.0,0.00432882,0,0
4866,19.39,31.05,0.0,431.5,0.004321812,0,0
4867,19.35666667,31.1,0.0,437.0,0.004319785,0,0
4868,19.39,31.1,0.0,437.0,0.00432882,0,0
4869,19.39,31.1,0.0,440.5,0.00432882,0,0
4870,19.39,31.1,0.0,440.0,0.00432882,0,0
4871,19.39,31.1,0.0,440.66666669999995,0.00432882,0,0
4872,19.39,31.1,0.0,440.0,0.00432882,0,0
4873,19.34,31.15,0.0,440.0,0.00432226,0,0
4874,19.39,31.1,0.0,441.0,0.00432882,0,0
4875,19.39,31.1,0.0,435.0,0.00432882,0,0
4876,19.39,31.1,0.0,439.0,0.00432882,0,0
4877,19.39,31.1,0.0,438.0,0.00432882,0,0
4878,19.39,31.1,0.0,437.0,0.00432882,0,0
4879,19.39,31.1,0.0,436.66666669999995,0.00432882,0,0
4880,19.34,31.1,0.0,436.5,0.004315274,0,0
4881,19.39,31.1,0.0,436.0,0.00432882,0,0
4882,19.39,31.15,0.0,436.5,0.004335828,0,0
4883,19.29,31.2,0.0,435.5,0.004315694,0,0
4884,19.39,31.2,0.0,437.0,0.004342836,0,0
4885,19.34,31.2,0.0,437.5,0.004329246,0,0
4886,19.29,31.2,0.0,437.0,0.004315694,0,0
4887,19.34,31.2,0.0,431.0,0.004329246,0,0
4888,19.39,31.2,0.0,433.0,0.004342836,0,0
4889,19.35666667,31.2,0.0,439.0,0.0043337720000000005,0,0
4890,19.34,31.15,0.0,438.0,0.00432226,0,0
4891,19.29,31.15,0.0,438.0,0.00430873,0,0
4892,19.39,31.16666667,0.0,441.0,0.004338164,0,0
4893,19.39,31.0,0.0,438.0,0.004314804,0,0
4894,19.39,31.1,0.0,437.0,0.00432882,0,0
4895,19.39,31.05,0.0,437.0,0.004321812,0,0
4896,19.39,31.1,0.0,437.0,0.00432882,0,0
4897,19.39,31.05,0.0,437.0,0.004321812,0,0
4898,19.39,31.0,0.0,434.0,0.004314804,0,0
4899,19.39,31.06666667,0.0,437.66666669999995,0.004324148,0,0
4900,19.39,31.0,0.0,443.0,0.004314804,0,0
4901,19.42666667,31.0,0.0,439.0,0.004324729,0,0
4902,19.39,31.0,0.0,440.0,0.004314804,0,0
4903,19.445,31.0,0.0,434.0,0.004329699,0,0
4904,19.39,31.0,0.0,435.0,0.004314804,0,0
4905,19.39,30.945,0.0,432.0,0.004307096,0,0
4906,19.39,31.0,0.0,437.0,0.004314804,0,0
4907,19.39,31.0,0.0,433.5,0.004314804,0,0
4908,19.39,31.0,0.0,435.0,0.004314804,0,0
4909,19.445,31.0,0.0,436.5,0.004329699,0,0
4910,19.445,31.0,0.0,434.5,0.004329699,0,0
4911,19.39,31.0,0.0,438.33333330000005,0.004314804,0,0
4912,19.39,31.0,0.0,440.5,0.004314804,0,0
4913,19.39,31.0,0.0,438.66666669999995,0.004314804,0,0
4914,19.39,31.0,0.0,436.5,0.004314804,0,0
4915,19.39,31.0,0.0,437.0,0.004314804,0,0
4916,19.39,31.0,0.0,443.5,0.004314804,0,0
4917,19.39,31.1,0.0,436.5,0.00432882,0,0
4918,19.39,31.1,0.0,435.0,0.00432882,0,0
4919,19.5,31.2,0.0,438.5,0.0043728659999999996,0,0
4920,19.39,31.1,0.0,437.5,0.00432882,0,0
4921,19.39,31.15,0.0,433.5,0.004335828,0,0
4922,19.39,31.2,0.0,434.0,0.004342836,0,0
4923,19.39,31.2,0.0,436.0,0.004342836,0,0
4924,19.39,31.2,0.0,434.0,0.004342836,0,0
4925,19.39,31.2,0.0,434.5,0.004342836,0,0
4926,19.39,31.2,0.0,433.66666669999995,0.004342836,0,0
4927,19.39,31.2,0.0,431.5,0.004342836,0,0
4928,19.39,31.2,0.0,432.0,0.004342836,0,0
4929,19.39,31.2,0.0,438.0,0.004342836,0,0
4930,19.39,31.2,0.0,437.5,0.004342836,0,0
4931,19.39,31.2,0.0,433.0,0.004342836,0,0
4932,19.39,31.2,0.0,437.0,0.004342836,0,0
4933,19.39,31.2,0.0,433.5,0.004342836,0,0
4934,19.39,31.245,0.0,434.5,0.004349144,0,0
4935,19.34,31.2,0.0,433.5,0.004329246,0,0
4936,19.29,31.245,0.0,433.5,0.004321962,0,0
4937,19.34,31.2,0.0,433.5,0.004329246,0,0
4938,19.39,31.245,0.0,436.5,0.004349144,0,0
4939,19.29,31.29,0.0,436.0,0.00432823,0,0
4940,19.34,31.29,0.0,433.0,0.004341822,0,0
4941,19.29,31.29,0.0,434.0,0.00432823,0,0
4942,19.32333333,31.29,0.0,431.0,0.0043372870000000004,0,0
4943,19.39,31.29,0.0,436.0,0.004355451,0,0
4944,19.29,31.29,0.0,439.5,0.00432823,0,0
4945,19.29,31.29,0.0,439.0,0.00432823,0,0
4946,19.39,31.29,0.0,435.5,0.004355451,0,0
4947,19.29,31.34,0.0,437.0,0.0043351940000000005,0,0
4948,19.29,31.39,0.0,436.5,0.004342159,0,0
4949,19.39,31.39,0.0,438.0,0.004369469,0,0
4950,19.29,31.39,0.0,433.0,0.004342159,0,0
4951,19.29,31.46333333,0.0,435.0,0.004352374,0,0
4952,19.29,31.5,0.0,434.33333330000005,0.004357482,0,0
4953,19.39,31.39,0.0,438.0,0.004369469,0,0
4954,19.32333333,31.35666667,0.0,435.0,0.004346593,0,0
4955,19.29,31.29,0.0,434.5,0.00432823,0,0
4956,19.29,31.39,0.0,434.33333330000005,0.004342159,0,0
4957,19.29,31.29,0.0,434.0,0.00432823,0,0
4958,19.39,31.29,0.0,439.0,0.004355451,0,0
4959,19.32333333,31.29,0.0,441.66666669999995,0.0043372870000000004,0,0
4960,19.29,31.29,0.0,439.0,0.00432823,0,0
4961,19.29,31.29,0.0,439.0,0.00432823,0,0
4962,19.32333333,31.29,0.0,436.33333330000005,0.0043372870000000004,0,0
4963,19.39,31.29,0.0,436.5,0.004355451,0,0
4964,19.39,31.29,0.0,436.0,0.004355451,0,0
4965,19.39,31.29,0.0,438.0,0.004355451,0,0
4966,19.39,31.29,0.0,435.0,0.004355451,0,0
4967,19.39,31.2,0.0,434.0,0.004342836,0,0
4968,19.39,31.29,0.0,434.0,0.004355451,0,0
4969,19.39,31.29,0.0,436.33333330000005,0.004355451,0,0
4970,19.39,31.29,0.0,430.66666669999995,0.004355451,0,0
4971,19.39,31.29,0.0,436.0,0.004355451,0,0
4972,19.39,31.29,0.0,433.0,0.004355451,0,0
4973,19.34,31.29,0.0,432.0,0.004341822,0,0
4974,19.39,31.29,0.0,431.0,0.004355451,0,0
4975,19.39,31.29,0.0,437.0,0.004355451,0,0
4976,19.34,31.445,0.0,437.0,0.004363481,0,0
4977,19.32333333,31.42666667,0.0,439.33333330000005,0.004356364000000001,0,0
4978,19.29,31.39,0.0,438.0,0.004342159,0,0
4979,19.29,31.29,0.0,438.0,0.00432823,0,0
4980,19.29,31.39,0.0,436.0,0.004342159,0,0
4981,19.39,31.39,0.0,436.0,0.004369469,0,0
4982,19.29,31.445,0.0,438.5,0.00434982,0,0
4983,19.39,31.39,0.0,437.25,0.004369469,0,0
4984,19.29,31.445,0.0,436.0,0.00434982,0,0
4985,19.34,31.5,0.0,433.5,0.004371166,0,0
4986,19.35666667,31.5,0.0,434.0,0.004375736,0,0
4987,19.29,31.5,0.0,433.0,0.004357482,0,0
4988,19.29,31.5,0.0,433.0,0.004357482,0,0
4989,19.29,31.55,0.0,438.5,0.0043644470000000005,0,0
4990,19.29,31.6,0.0,440.33333330000005,0.004371412,0,0
4991,19.29,31.6,0.0,437.33333330000005,0.004371412,0,0
4992,19.29,31.6,0.0,436.0,0.004371412,0,0
4993,19.29,31.6,0.0,430.0,0.004371412,0,0
4994,19.29,31.6,0.0,431.0,0.004371412,0,0
4995,19.29,31.6,0.0,431.5,0.004371412,0,0
4996,19.2,31.5,0.0,434.0,0.004332945,0,0
4997,19.29,31.63333333,0.0,429.66666669999995,0.004376056,0,0
